#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
489,217,Cephalopods,Octopus [octopus vulgaris],83,15.2,0.9,3.4,,,,15,1,1.34,,,,165.5,,0.02,0.04,,,,,,,,,,,79.2,,
490,217,Cephalopods,Abalone [Haliotis],84,17.4,1.6,0,,35,,44,0.9,2.38,,,,110,,0.02,0.06,,,,,,,,,,,80.4,,
491,217,Cephalopods,Razor fish,52,10.6,0.4,1.4,,7,,22,1.4,5.18,,,,288.1,,0.07,0.13,,,,,,,,,,,86.4,,
492,218,Molluscs; Other,Mussel,84,12.6,0.8,6.6,,24,,266,22.6,1.75,,,,2011.7,,0.01,0.16,,,,,,,,,,,77.5,,
493,218,Molluscs; Other,Fluminea [clam],40,7.3,0.3,2.1,,59,,134,33.6,2.01,,,,175.9,,0.02,0.12,,,,,,,,,,,88.4,,
494,218,Molluscs; Other,Oyster [Oyster],54,10.9,0.8,0.7,,243,,248,26.6,6.23,,,,17.4,,0.01,0.18,,,,,,,,,,,85.3,,
495,218,Molluscs; Other,Oysters,47,7,1.4,1.7,,37,,39,11.4,1.82,,,,18.4,,0.08,0.13,,,,,,,,,,,88.5,,
496,218,Molluscs; Other,"Granosa [blood cockles, clams beads]",73,5.3,2.1,8.2,,27,,131,7.1,9.39,,,,462.1,,0.01,0.13,,,,,,,,,,,82,,
497,218,Molluscs; Other,Scallops (fresh),57,10.9,1.5,0,,,,35,5,71.2,,,,270,,0.04,0.13,,,,,,,,,,,87.1,,
498,218,Molluscs; Other,Silver cockles [clam],71,10,0.8,6,,6,,59,11.4,11.59,,,,354.9,,0.01,0.07,,,,,,,,,,,81.8,,
499,218,Molluscs; Other,"Mussels (fresh) [mussels, mussel]",60,11.1,0.6,2.6,,,,142,7.2,11.69,,,,339,,,0.1,,,,,,,,,,,84.2,,
500,218,Molluscs; Other,Mejillon [Coelomactra],71,12.2,1.4,2.3,,,,49,7.3,1.64,,,,280.1,,,0.06,,,,,,,,,,,82.7,,
501,218,Molluscs; Other,Clams (mean),80,11.4,1.7,4.7,,73,,63,6.7,2.47,,,,451.4,,0.12,0.22,,,,,,,,,,,79.9,,
502,218,Molluscs; Other,Lo (mean),42,9.5,0.3,0.2,,10,,63,3,2.34,,0,,793,,0,0.03,,,,,,,,,,,87.7,,
503,218,Molluscs; Other,Red flower stalk [seaweed sprouts],62,10.1,1.1,2.8,,21,,133,10.9,2.38,,,,425.7,,0.01,0.13,,,,,,,,,,,84.1,,
504,218,Molluscs; Other,Kelp [Jiang cabbage] (Fresh),100,15.7,1.2,6.6,,26,,722,7,4.6,,,,153.3,,0.03,0.4,,,,,,,,,,,73.6,,
505,220,Aquatic Plants,Wheat flour (standard powder),43,2.9,2.5,2.7,57,13,,26,2.5,0.9,,,,1.5,,0.05,0.04,,,,,,,,,,,91.1,,
506,220,Aquatic Plants,Cornmeal (white),13,1.2,0.1,2.1,,,,46,0.9,0.16,,,,8.6,,0.02,0.15,,,,,,,,,,,94.4,,
507,222,Wheat Flour,Cornmeal (yellow),348,11.2,1.5,73.6,,,,31,3.5,1.64,,,,3.1,,0.28,0.08,,,,,,,,,,,12.7,,
508,223,Corn Flour,Cornmeal (white),352,8,4.5,73.1,,,,12,1.3,1.22,,,,0.5,,0.34,0.06,,,,,,,,,,,13.4,,
509,223,Corn Flour,Cornmeal (yellow),352,8.1,3.3,75.2,,7,,22,3.2,1.42,,,,2.3,,0.26,0.09,,,,,,,,,,,12.1,,
